mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
78	78	232	232	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1315												
78	78	231	231	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1316												
78	78	232	232	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1317												
78	78	233	233	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1318									139			
79	79	234	234	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1319									138			
79	79	937/4	937/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1320									138			
79	79	469/2	469/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1321									138			
79	79	939/4	939/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1322									138			
79	79	235	235	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1323									138			
79	79	941/4	941/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	1324									138			
79	79	706/3	706/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	1325									138			
79	79	2825/12	2825/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	1326									138			
79	79	471/2	471/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1327									138			
79	79	943/4	943/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1328												
79	79	236	236	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1329									140			
79	79	945/4	945/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1330									140			
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1331												
79	79	234	234	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1332												
79	79	234	234	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1333												
79	79	235	235	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1334												
79	79	236	236	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1335												
80	80	237	237	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1336									141			
80	80	949/4	949/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1337									141			
80	80	475/2	475/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1338									141			
80	80	951/4	951/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1339									141			
80	80	238	238	0.0	1/4	1/4	StaffText	3/4	1	1	0							molto cresc.						141			
80	80	238	238	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1340									141			
80	80	953/4	953/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	1341									141			
80	80	715/3	715/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	1342									141			
80	80	2861/12	2861/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	1343									141			
80	80	477/2	477/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1344									141			
80	80	955/4	955/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1345												
80	80	239	239	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1346									142			
80	80	957/4	957/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1347									142			
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1348									142			
80	80	237	237	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1349												
80	80	238	238	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1350												
80	80	237	237	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1351												
80	80	238	238	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1352												
80	80	239	239	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1353									143			
81	81	240	240	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1354									142			
81	81	961/4	961/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1355									142			
81	81	481/2	481/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1356									142			
81	81	963/4	963/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1357												
81	81	241	241	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1358									144			
81	81	965/4	965/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1359									144			
81	81	483/2	483/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1360									144			
81	81	967/4	967/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1361												
81	81	242	242	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1362									145			
81	81	969/4	969/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1363									145			
81	81	485/2	485/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1364									145			
81	81	971/4	971/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1365												
81	81	240	240	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1366												
81	81	241	241	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1367												
81	81	240	240	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1368												
81	81	241	241	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1369												
81	81	242	242	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1370		articAccentAbove										
82	82	243	243	0.0	0	0	Dynamic	3/4	1	1	0					f											
82	82	243	243	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1371									146			
82	82	244	244	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1372									146			
82	82	245	245	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1373									146			
82	82	243	243	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1374									147			
82	82	973/4	973/4	0.0	1/16	1/16	StaffText	3/4	1	2	0							très soutenu						147			
82	82	973/4	973/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1375									147			
82	82	487/2	487/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1376									147			
82	82	975/4	975/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1377												
82	82	244	244	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1378									148			
82	82	977/4	977/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1379									148			
82	82	489/2	489/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1380									148			
82	82	979/4	979/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1381												
82	82	245	245	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1382									149			
82	82	981/4	981/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1383									149			
82	82	491/2	491/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1384									149			
82	82	983/4	983/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1385												
82	82	243	243	0.0	0	0	Chord	3/4	2	1	0	acciaccatura	1/8	1	1386												
82	82	243	243	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1387									150			
82	82	244	244	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1388									150			
82	82	245	245	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1389												
83	83	246	246	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1390									146			
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1391									146			
83	83	248	248	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1392									146			
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1393												
83	83	246	246	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1394												
83	83	985/4	985/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1395												
83	83	493/2	493/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1396												
83	83	987/4	987/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1397												
83	83	247	247	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1398												
83	83	989/4	989/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1399												
83	83	495/2	495/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1400												
83	83	991/4	991/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1401												
83	83	248	248	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1402												
83	83	993/4	993/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1403												
83	83	497/2	497/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1404												
83	83	995/4	995/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1405												
83	83	246	246	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	1406									151			
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1407									151			
83	83	248	248	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1408									151			
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1409												
83	83	247	247	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1410												
84	84	249	249	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1411									152			
84	84	250	250	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1412									152			
84	84	251	251	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1413									152			
84	84	249	249	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1414									153			
84	84	997/4	997/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1415									153			
84	84	499/2	499/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1416									153			
84	84	999/4	999/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1417												
84	84	250	250	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1418									154			
84	84	1001/4	1001/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1419									154			
84	84	501/2	501/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1420									154			
84	84	1003/4	1003/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1421												
84	84	251	251	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1422									155			
84	84	1005/4	1005/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1423									155			
84	84	503/2	503/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1424									155			
84	84	1007/4	1007/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1425												
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1426									156			
84	84	250	250	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1427									156			
84	84	251	251	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1428									156			
85	85	252	252	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1429									152			
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1430									152			
85	85	254	254	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1431									152			
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1432												
85	85	252	252	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1433												
85	85	1009/4	1009/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1434												
85	85	505/2	505/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1435												
85	85	1011/4	1011/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1436												
85	85	253	253	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1437												
85	85	1013/4	1013/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1438												
85	85	507/2	507/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1439												
85	85	1015/4	1015/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1440												
85	85	254	254	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1441												
85	85	1017/4	1017/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1442												
85	85	509/2	509/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1443												
85	85	1019/4	1019/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1444												
85	85	252	252	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1445												
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1446									157			
85	85	254	254	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1447									157			
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1448												
85	85	253	253	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1449												
86	86	255	255	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1450									158			
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1451									158			
86	86	256	256	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1452									158			
86	86	257	257	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1453									158			
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1454									158			
86	86	255	255	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1455												
86	86	1021/4	1021/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1456												
86	86	511/2	511/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1457												
86	86	1023/4	1023/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1458												
86	86	256	256	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1459												
86	86	1025/4	1025/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1460												
86	86	513/2	513/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1461												
86	86	1027/4	1027/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1462												
86	86	257	257	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1463												
86	86	1029/4	1029/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1464												
86	86	515/2	515/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1465												
86	86	1031/4	1031/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1466												
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1467									159			
86	86	256	256	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1468									159			
86	86	257	257	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1469												
86	86	255	255	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1470												
87	87	258	258	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1471												
87	87	517/2	517/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1472									160			
87	87	1035/4	1035/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1473									160			
87	87	259	259	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1474												
87	87	260	260	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1475									161			
87	87	521/2	521/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1476												
87	87	258	258	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1477												
87	87	1033/4	1033/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1478												
87	87	259	259	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1479												
87	87	1037/4	1037/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1480												
87	87	519/2	519/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1481												
87	87	1039/4	1039/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1482												
87	87	260	260	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1483												
87	87	1041/4	1041/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1484												
87	87	521/2	521/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1485												
87	87	1043/4	1043/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1486												
87	87	517/2	517/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1487									162			
87	87	1035/4	1035/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1488									162			
87	87	259	259	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1489									162			
87	87	260	260	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1490												
87	87	258	258	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1491												
88	88	261	261	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1492												
88	88	523/2	523/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1493												
88	88	262	262	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1494												
88	88	263	263	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1495												
88	88	527/2	527/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1496												
88	88	261	261	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1497												
88	88	1045/4	1045/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1498												
88	88	523/2	523/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1499												
88	88	1047/4	1047/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1500												
88	88	262	262	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1501									163			
88	88	1049/4	1049/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1502									163			
88	88	525/2	525/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1503									163			
88	88	1051/4	1051/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1504												
88	88	263	263	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1505												
88	88	1053/4	1053/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1506												
88	88	527/2	527/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1507												
88	88	1055/4	1055/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1508												
88	88	523/2	523/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1509									164			
88	88	262	262	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1510									164			
88	88	263	263	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1511												
88	88	261	261	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1512		articTenutoBelow										
89	89	264	264	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1513												
89	89	266	266	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1514									165			
89	89	533/2	533/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1515												
89	89	264	264	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1516												
89	89	1057/4	1057/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1517												
89	89	529/2	529/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1518												
89	89	1059/4	1059/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1519												
89	89	265	265	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1520												
89	89	1061/4	1061/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1521												
89	89	531/2	531/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1522												
89	89	1063/4	1063/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1523												
89	89	266	266	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1524												
89	89	1065/4	1065/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1525												
89	89	533/2	533/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1526												
89	89	1067/4	1067/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1527												
89	89	264	264	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1528		articTenutoBelow										
89	89	265	265	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1529		articTenutoAbove										
89	89	266	266	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1530		articTenutoBelow										
90	90	267	267	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1531									166			
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1532												
90	90	268	268	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1533												
90	90	269	269	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1534									167			
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1535									167			
90	90	267	267	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1536												
90	90	1069/4	1069/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1537												
90	90	535/2	535/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1538												
90	90	1071/4	1071/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1539												
90	90	268	268	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1540												
90	90	1073/4	1073/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1541												
90	90	537/2	537/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1542												
90	90	1075/4	1075/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1543												
90	90	269	269	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1544												
90	90	1077/4	1077/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1545												
90	90	539/2	539/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1546												
90	90	1079/4	1079/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1547												
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1548									168			
90	90	268	268	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1549									168			
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1550									168			
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1551												
90	90	267	267	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1552												
90	90	268	268	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1553												
91	91	270	270	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1554												
91	91	541/2	541/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1555									169			
91	91	1083/4	1083/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1556									169			
91	91	271	271	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1557									169			
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1558									169			
91	91	272	272	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1559									169			
91	91	545/2	545/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1560												
91	91	270	270	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1561												
91	91	1081/4	1081/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1562												
91	91	541/2	541/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1563												
91	91	271	271	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1564												
91	91	1085/4	1085/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1565												
91	91	543/2	543/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1566												
91	91	1087/4	1087/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1567												
91	91	272	272	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1568												
91	91	1089/4	1089/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1569												
91	91	545/2	545/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1570												
91	91	1091/4	1091/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1571												
91	91	541/2	541/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1572									170			
91	91	1083/4	1083/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1573									170			
91	91	271	271	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1574									170			
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1575									170			
91	91	272	272	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1576									170			
91	91	545/2	545/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1577												
91	91	270	270	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1578												
91	91	271	271	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1579												
92	92	273	273	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1580									171			
92	92	547/2	547/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1581									171			
92	92	274	274	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1582									171			
92	92	275	275	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1583									171			
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1584												
92	92	273	273	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	1585												
92	92	1093/4	1093/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	1586												
92	92	547/2	547/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	1587												
92	92	1095/4	1095/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1588												
92	92	274	274	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	1589												
92	92	1097/4	1097/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	1590												
92	92	549/2	549/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	1591												
92	92	1099/4	1099/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1592												
