mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
66	66	262	262	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1063									114			
66	66	262	262	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1064												
67	67	264	264	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1065									113			
67	67	1057/4	1057/4	0.0	1/16	1/16	Spanner	4/4	1	1	0													113		13	
67	67	1057/4	1057/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1066									113		13	
67	67	529/2	529/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1067									113		13	
67	67	1059/4	1059/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1068									113		13	
67	67	265	265	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1069									113		13	
67	67	1061/4	1061/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1070									113		13	
67	67	531/2	531/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1071									113		13	
67	67	1063/4	1063/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1072									113		13	
67	67	266	266	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1073									113		13	
67	67	1065/4	1065/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1074									113		13	
67	67	533/2	533/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1075									113		13	
67	67	1067/4	1067/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1076									113		13	
67	67	267	267	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1077									113		13	
67	67	1069/4	1069/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1078									113		13	
67	67	535/2	535/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1079									113		13	
67	67	1071/4	1071/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1080											13	
67	67	264	264	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1081											13	
67	67	264	264	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1082												
67	67	264	264	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	1083												
68	68	268	268	0.0	0	0	Dynamic	4/4	1	1	0					p											
68	68	268	268	0.0	0	0	Spanner	4/4	1	1	0																
68	68	268	268	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1084									115			
68	68	1073/4	1073/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1085									115			
68	68	537/2	537/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1086									115			
68	68	1075/4	1075/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1087									115			
68	68	269	269	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1088									115			
68	68	270	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1089									115			
68	68	1081/4	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1090									115			
68	68	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1091									115			
68	68	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1092									115			
68	68	271	271	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1093									115			
68	68	1085/4	1085/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1094									115			
68	68	543/2	543/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1095									115			
68	68	1087/4	1087/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1096												
68	68	268	268	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1097												
68	68	270	270	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1098												
68	68	268	268	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1099									116			
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1100									116			
69	69	272	272	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1101									117			
69	69	1089/4	1089/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1102									117			
69	69	545/2	545/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1103									117			
69	69	1091/4	1091/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1104									117			
69	69	273	273	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1105									117			
69	69	274	274	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1106									117			
69	69	1097/4	1097/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1107									117			
69	69	549/2	549/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1108									117			
69	69	1099/4	1099/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1109									117			
69	69	275	275	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1110									117			
69	69	1101/4	1101/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1111									117			
69	69	551/2	551/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1112									117			
69	69	1103/4	1103/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1113									117			
69	69	272	272	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1114												
69	69	274	274	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1115												
69	69	272	272	4.0	0	0	Chord	4/4	2	1	1		1	1	1116									116			
69	69	272	272	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1117												
69	69	274	274	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1118												
70	70	276	276	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1119									117			
70	70	1105/4	1105/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1120									117			
70	70	553/2	553/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1121									117			
70	70	1107/4	1107/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1122									117			
70	70	277	277	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1123									117			
70	70	278	278	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1124									117			
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1125									117			
70	70	279	279	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1126									117			
70	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1127									117			
70	70	276	276	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1128												
70	70	277	277	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	1129												
70	70	278	278	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1130												
70	70	276	276	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1131												
70	70	277	277	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1132									118			
70	70	278	278	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1133									118			
70	70	279	279	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1134									118			
70	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1135									118			
70	70	277	277	3.0	1/4	1/4	Chord	4/4	2	2	3/4		1/2	3/2	1136												
71	71	280	280	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1137									117			
71	71	1121/4	1121/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1138									117			
71	71	561/2	561/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1139									117			
71	71	1123/4	1123/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1140									117			
71	71	281	281	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1141									117			
71	71	282	282	0.0	1/2	1/2	Spanner	4/4	1	1	0													117		14	
71	71	282	282	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1142									117		14	
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1143									117		14	
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1144									117		14	
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1145											14	
71	71	280	280	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1146											14	
71	71	281	281	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1147											14	
71	71	563/2	563/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1148											14	
71	71	1127/4	1127/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1149											14	
71	71	282	282	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1150											14	
71	71	283	283	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1151											14	
71	71	280	280	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1152									118			
71	71	1121/4	1121/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1153									118			
71	71	561/2	561/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1154									118			
71	71	1123/4	1123/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1155									118			
71	71	281	281	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1156									118			
71	71	282	282	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1157									118			
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1158												
71	71	283	283	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1159												
71	71	280	280	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1160												
71	71	283	283	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	1161												
72	72	284	284	0.0	0	0	Dynamic	4/4	1	1	0					f											
72	72	284	284	0.0	0	0	Spanner	4/4	1	1	0																
72	72	286	286	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf											
72	72	286	286	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1162									119			
72	72	286	286	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1163												
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1164												
72	72	284	284	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1165												
72	72	569/2	569/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1166												
72	72	285	285	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	1167		articAccentAbove										
72	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1168		articAccentBelow										
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1169												
73	73	288	288	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1170									119			
73	73	1153/4	1153/4	0.0	1/16	1/16	Spanner	4/4	1	1	0													119		15	
73	73	1153/4	1153/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1171									119		15	
73	73	577/2	577/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1172									119		15	
73	73	1155/4	1155/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1173									119		15	
73	73	289	289	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1174									119		15	
73	73	1157/4	1157/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1175									119		15	
73	73	579/2	579/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1176									119		15	
73	73	1159/4	1159/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1177									119		15	
73	73	290	290	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1178									119		15	
73	73	1161/4	1161/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1179									119		15	
73	73	581/2	581/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1180									119		15	
73	73	1163/4	1163/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1181									119		15	
73	73	291	291	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1182									119		15	
73	73	1165/4	1165/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1183									119		15	
73	73	583/2	583/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1184									119		15	
73	73	1167/4	1167/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1185											15	
73	73	288	288	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1186											15	
73	73	288	288	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1187												
73	73	288	288	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	1188												
74	74	292	292	0.0	0	0	Dynamic	4/4	1	1	0					p											
74	74	292	292	0.0	0	0	Spanner	4/4	1	1	0																
74	74	292	292	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1189									120			
74	74	1169/4	1169/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1190									120			
74	74	585/2	585/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1191									120			
74	74	1171/4	1171/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1192									120			
74	74	293	293	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1193									120			
74	74	294	294	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1194									120			
74	74	1177/4	1177/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1195									120			
74	74	589/2	589/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1196									120			
74	74	1179/4	1179/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1197									120			
74	74	295	295	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1198									120			
74	74	1181/4	1181/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1199									120			
74	74	591/2	591/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1200									120			
74	74	1183/4	1183/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1201												
74	74	292	292	4.0	0	0	Chord	4/4	1	2	1		1	1	1202												
74	74	292	292	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1203												
74	74	294	294	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1204												
75	75	296	296	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1205									121			
75	75	1185/4	1185/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1206									121			
75	75	593/2	593/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1207									121			
75	75	1187/4	1187/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1208									121			
75	75	297	297	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1209									121			
75	75	298	298	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1210									121			
75	75	1193/4	1193/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1211									121			
75	75	597/2	597/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1212									121			
75	75	1195/4	1195/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1213									121			
75	75	299	299	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1214									121			
75	75	1197/4	1197/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1215									121			
75	75	599/2	599/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1216									121			
75	75	1199/4	1199/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1217												
75	75	296	296	4.0	0	0	Chord	4/4	1	2	1		1	1	1218												
75	75	296	296	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1219												
75	75	298	298	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1220												
76	76	300	300	0.0	0	0	StaffText	4/4	1	1	0							cresc.									
76	76	300	300	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1221									122			
76	76	1201/4	1201/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1222									122			
76	76	601/2	601/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1223									122			
76	76	1203/4	1203/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1224												
76	76	301	301	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1225									123			
76	76	1205/4	1205/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1226									123			
76	76	603/2	603/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1227									123			
76	76	1207/4	1207/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1228												
76	76	302	302	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1229									124			
76	76	1209/4	1209/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1230									124			
76	76	605/2	605/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1231									124			
76	76	1211/4	1211/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1232												
76	76	303	303	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1233									125			
76	76	1213/4	1213/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1234									125			
76	76	607/2	607/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1235									125			
76	76	1215/4	1215/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1236												
76	76	301	301	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1237									126			
76	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1238												
76	76	302	302	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1239									127			
76	76	605/2	605/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1240												
76	76	303	303	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1241									128			
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1242												
76	76	300	300	4.0	0	0	Chord	4/4	2	1	1		1	1	1243												
77	77	304	304	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1244									129			
77	77	1217/4	1217/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1245									129			
77	77	609/2	609/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1246									129			
77	77	1219/4	1219/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1247												
77	77	305	305	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1248									130			
77	77	1221/4	1221/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1249									130			
77	77	611/2	611/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1250									130			
77	77	1223/4	1223/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1251												
77	77	306	306	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1252									131			
77	77	1225/4	1225/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1253									131			
77	77	613/2	613/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1254									131			
77	77	1227/4	1227/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1255												
77	77	307	307	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1256									132			
77	77	1229/4	1229/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1257									132			
77	77	615/2	615/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1258									132			
77	77	1231/4	1231/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1259												
77	77	304	304	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1260									133			
77	77	609/2	609/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1261												
77	77	305	305	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1262									134			
77	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1263												
77	77	306	306	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1264									135			
77	77	613/2	613/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1265												
77	77	307	307	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1266									136			
77	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1267												
78	78	308	308	0.0	0	0	StaffText	4/4	1	1	0							molto cresc.									
78	78	308	308	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1268									137			
78	78	1233/4	1233/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1269									137			
78	78	617/2	617/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1270									137			
78	78	1235/4	1235/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1271												
78	78	309	309	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1272									138			
78	78	1237/4	1237/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1273									138			
78	78	619/2	619/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1274									138			
78	78	1239/4	1239/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1275												
78	78	310	310	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1276									139			
78	78	1241/4	1241/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1277									139			
78	78	621/2	621/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1278									139			
78	78	1243/4	1243/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1279									139			
78	78	311	311	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1280									139			
78	78	1245/4	1245/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1281									139			
78	78	623/2	623/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1282									139			
78	78	1247/4	1247/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1283												
78	78	308	308	4.0	0	0	Chord	4/4	2	1	1		1	1	1284												
79	79	312	312	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1285									140			
79	79	1249/4	1249/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1286									140			
79	79	625/2	625/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1287									140			
79	79	1251/4	1251/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1288												
79	79	313	313	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1289									141			
79	79	1253/4	1253/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1290									141			
79	79	627/2	627/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1291									141			
79	79	1255/4	1255/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1292												
79	79	314	314	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1293									142			
79	79	1257/4	1257/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1294									142			
79	79	629/2	629/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1295									142			
79	79	1259/4	1259/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1296									142			
79	79	315	315	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1297									142			
79	79	1261/4	1261/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1298									142			
79	79	631/2	631/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1299									142			
79	79	1263/4	1263/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1300												
79	79	312	312	4.0	0	0	Chord	4/4	2	1	1		1	1	1301		articAccentBelow										
80	80	316	316	0.0	0	0	Dynamic	4/4	1	1	0					f											
80	80	316	316	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1302									143			
80	80	1265/4	1265/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1303									143			
80	80	633/2	633/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1304									143			
80	80	1267/4	1267/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1305												
80	80	317	317	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1306									144			
80	80	1269/4	1269/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1307									144			
80	80	635/2	635/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1308									144			
80	80	1271/4	1271/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1309												
80	80	318	318	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1310									145			
80	80	1273/4	1273/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1311									145			
80	80	637/2	637/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1312									145			
80	80	1275/4	1275/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1313									145			
80	80	319	319	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1314									145			
80	80	1277/4	1277/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1315									145			
80	80	639/2	639/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1316									145			
80	80	1279/4	1279/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1317												
80	80	316	316	4.0	0	0	Chord	4/4	2	1	1		1	1	1318												
81	81	320	320	0.0	0	0	Dynamic	4/4	1	1	0					f											
81	81	320	320	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1319												
81	81	321	321	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1320		articAccentBelow							146			
81	81	322	322	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1321									146			
81	81	645/2	645/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1322									146			
81	81	1291/4	1291/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1323												
81	81	323	323	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1324		articAccentBelow							147			
81	81	647/2	647/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1325									147			
81	81	1295/4	1295/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1326									147			
81	81	320	320	0.0	0	0	StaffText	4/4	2	1	0							più									
81	81	321	321	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1327												
